"1002","1003","1005","1008","1017","1022","1023","1024","1025","1027","1028","1029","1030","1031","1035","2003","2005","2008","2011","2015","2017","2018","2022","2024","2025","2027","2028","2029","2030","2031","2035","subject"
2.07596880398935,1.60414734384616,1.25103725475548,2.24265848666739,1.41483841702306,1.17260261689929,1.91663971187376,1.5294320669014,2.00321660415978,1.6702712823069,1.79342659599454,1.29091235023004,2.05577678395655,1.76098897647666,2.3148823092051,1.4677801627127,1.16983303246387,1.9554939059543,2.05735214716121,2.07540501111346,1.32209427897429,1.78676259066735,1.28873377957711,1.43088099366061,1.85202847732737,1.60971163148582,1.93687770164678,1.23602295726689,1.97648844214294,1.71202963290129,2.14751419616881,"002_S_0413"
2.54033877728654,1.39286503772095,0.60430392708771,1.63910157034072,1.12417195213873,1.54702963103916,2.12133102972858,1.34480565162229,1.90494439700304,1.9764059045418,1.59124461343648,0.829622085447144,1.82767341054717,1.53970235766601,2.47748640895922,1.41715694016018,0.720908097605362,1.6992854768755,1.55685064776061,2.38249427385709,1.1768458857539,2.31407430522903,1.43836774078939,1.4650758626164,1.79316882147254,2.086994442106,1.74432300934258,0.836370422392432,2.31496734661011,1.42055198568854,2.60684407049964,"002_S_0559"
2.5142112449901,1.77436679088418,1.2151956247555,2.45707442898999,1.74930259505579,1.459724773145,2.10528198111415,1.30604916348198,1.66679564209269,2.18186605809822,1.85191331822513,1.25648211331847,2.42006664803787,2.07314309994856,2.47344995423564,1.66651861049626,1.19995019296651,2.11677718859064,1.86507276950834,3.18095460821866,1.64977448623233,1.58856031650826,1.27330674171491,1.16926854338039,1.68543166510427,1.99238226072888,1.94614392289468,1.28613217634884,2.06252490984192,1.77288678574049,2.27895363758544,"002_S_0729"
2.47931332540199,1.82985448309163,1.36358611386911,2.19141309432874,1.4971988462446,1.52121244890985,1.75823579497282,1.55642573576178,2.41343326258051,2.17322559857759,2.13541453086398,1.96069714065379,2.02398871481643,1.74473213551041,2.70445177008842,2.16979220121361,1.24817133427884,2.13349424117686,2.07220240526836,2.80480678186397,1.62101951724523,1.70346361362305,1.60901833295342,1.62329990139914,2.3400621801228,2.17864335842968,2.52935165817136,1.70206629903792,2.10234059862054,1.71690946394343,2.79559800158895,"002_S_0816"
2.2494910476414,1.29477116661047,0.680733345008534,1.42698687174914,0.73818374702881,0.874184900097538,0.983187498571107,0.927142868741981,1.31874648284649,1.87105437614491,1.52373391189448,0.845239673597379,1.40371013848768,1.21213367297769,1.74181472649015,1.3649675292149,0.730408594063255,1.347410900024,1.25002275032065,1.74314425083767,0.624723261309035,0.769489809117866,0.616364416225643,0.737472621746099,1.34118637307725,2.27240248585566,1.54296253329525,0.738965776189772,1.25515120976787,1.15162634395004,1.66982313331091,"002_S_0954"
2.32278546518067,1.89083132139599,1.45964730020964,1.75575559997075,1.26319897384722,1.26085721899183,1.74715946599088,1.53299835789267,2.10257576946198,2.25057503737374,2.08738468410869,1.285791115869,2.31881749206228,1.93588533077166,2.57898316576657,1.60322896274364,0.927320895114642,1.6944942484831,2.0103660464995,2.39745431459827,1.09294477811217,1.74935572592657,1.05944139856131,1.49388702676847,1.77730325917799,2.16254808373292,2.06416594291137,1.15549403030963,1.87864191716667,1.43401552213796,2.50842807348523,"002_S_1018"
1.56015701599177,1.32472582102323,0.872633770825033,2.03043963198287,1.27561349356331,1.1429859898935,1.42440492186786,1.42971322088019,1.58943496947576,1.66009875061593,1.70978607139108,1.14957811738908,2.21608814452952,1.5662462801718,2.95908286776027,1.36366473026914,1.98135812550861,2.22352047301651,2.64228849617728,2.59887784932789,1.44605147190315,2.11005379784001,1.3466746086325,1.4669279960165,1.57683225505754,1.74132647995203,1.76705507240979,1.24749201026684,2.23478422383296,2.07949303953366,2.83297837007415,"002_S_1070"
2.68630463986565,1.8861059518927,1.21992472991758,2.05366347093136,1.63291887607988,1.57922282324895,1.69094781200171,1.53615291543899,1.77174406082802,2.67206567103117,2.15131860200521,1.1861676113978,2.76118654207443,2.03975969653318,2.27765512962913,1.88305980317514,1.14254510591145,2.4246589038434,1.69920797228637,2.27055936300698,1.5075976356286,2.26794916962799,1.42876792875739,1.45335179936099,1.84303036096856,2.56808355961985,2.28597726471297,1.3030931431875,2.66754238742148,1.97566120338883,2.52844284576046,"002_S_1261"
3.13445140750316,2.38827957042915,1.92230907643699,2.44559735329224,2.06753424680134,1.73970562098197,2.1024813134891,2.16177270698878,2.78463385787594,2.46724103829166,2.35192185675207,1.62027735168463,2.53551117032407,2.08043480511426,2.63429739295154,2.02053745160192,1.95516780145918,2.81509043629575,2.59157445185234,3.34008192184844,1.89917206061778,2.49816413699262,1.61037424864586,1.72714919058433,2.58556754637527,2.22854624233222,2.496036090775,1.64468776335001,2.44833435242084,2.17997677516527,2.80365600527333,"011_S_0002"
