"1002","1003","1005","1008","1017","1022","1023","1024","1025","1027","1028","1029","1030","1031","1035","2003","2005","2008","2011","2015","2017","2018","2022","2024","2025","2028","2029","2030","2031","2035","subject"
2.07633659367545,1.63551976135554,1.29329643225904,2.30238717388103,1.46502504671495,1.24764888302029,1.95596308308355,1.59147330567138,2.05515576233017,1.70605332709028,1.83314869533393,1.32565174225042,2.12615815395454,1.81478522251249,2.33739264945642,1.51313112505833,1.22450297373674,2.00876845264216,2.1101673788581,2.15441547352764,1.3753363696673,1.85990530873885,1.35969492529808,1.49175215313177,1.89751214207493,1.98378282392359,1.27072360129213,2.0367654368927,1.77315395801626,2.15330329293592,"002_S_0413"
2.55525952688498,1.42351852375613,0.64172663326409,1.67803177384366,1.17732507307981,1.61983777697259,2.17806983337808,1.41419653111624,1.95926126958005,2.01171023562484,1.63450472880048,0.85916117819627,1.89756817197896,1.58899622967716,2.50739341244919,1.46500579713465,0.772226554927381,1.75600166771631,1.61098229255465,2.45065559725697,1.23275141442371,2.38399484582195,1.51005657760903,1.53015618024627,1.83854064209694,1.78209727166362,0.869315188724941,2.38000293919506,1.47695544715602,2.63290340998811,"002_S_0559"
2.52536871517167,1.80514872519592,1.25681171729372,2.52493117225148,1.79737216762227,1.52839549009892,2.15296215917237,1.36748853078295,1.70775473694232,2.21659759499957,1.89061842197305,1.28885628777575,2.49063159991133,2.13142823355327,2.50899291241849,1.70917834201035,1.25028196124526,2.17243517688274,1.90456505299483,3.22226060897017,1.69848290448835,1.66268941740216,1.34310254112861,1.22917894130778,1.73086831123639,1.99591628185291,1.32316756147027,2.12468858533946,1.83557981746254,2.30052682235304,"002_S_0729"
2.49575767213162,1.87005500038972,1.40363096561184,2.25280311962318,1.5476958360453,1.59484679433712,1.78770979910016,1.62541891296388,2.4769365094693,2.20799948414038,2.17117792891196,2.03593712155508,2.09154777446629,1.79924056773246,2.75472318197896,2.21187042510611,1.28477247782541,2.18914827123078,2.12267543566634,2.85008865298277,1.66917407244948,1.77874454947599,1.67535237843182,1.68779700554351,2.38627658047269,2.57880737199683,1.74711317294788,2.16907791927521,1.78036184231634,2.84529995441435,"002_S_0816"
2.25566875504786,1.31771420636707,0.720656687907648,1.4591354028518,0.792938365050269,0.949890147187464,0.978156842782369,0.986654326770162,1.35401326936977,1.90617704848453,1.56590262116551,0.864610281615586,1.47492459594265,1.25912003328066,1.74299964187545,1.40932564267208,0.792397935842403,1.40759583427253,1.29384128168333,1.82727991131452,0.687877775542934,0.852590101332942,0.697118585074081,0.796818894442098,1.38616282902744,1.58989420637629,0.770564771613679,1.31341382052461,1.20503737295959,1.65893409890012,"002_S_0954"
2.33196406423176,1.92926022961484,1.50242692233465,1.8011999856301,1.31414173711717,1.33345369868505,1.76992173562103,1.59298001420692,2.15643902775096,2.28500335852693,2.1222974527066,1.32367530949268,2.38726131687111,1.99470684490557,2.62437731447069,1.64756412703506,0.981690831869402,1.75136642697251,2.06256490515778,2.45629722273757,1.14793082020356,1.82050182270493,1.13162995305296,1.55315454990187,1.82281618481637,2.11565235177713,1.19183861816101,1.94006047240432,1.4935209684633,2.54771603591836,"002_S_1018"
1.55589724928749,1.35082038256593,0.912313608206894,2.0869014954588,1.3274821601926,1.21747250155153,1.44884965179022,1.49077638790916,1.63469540432861,1.69563718215355,1.75049263595378,1.19484459293928,2.2869248655863,1.61658632153282,3.01902072058235,1.40981131067116,2.01707373536616,2.27586121902242,2.68760351755116,2.65551931164099,1.49849184010169,2.1800213167857,1.41710751372212,1.52772305373155,1.62207240063475,1.81125846552599,1.28833940843702,2.29943632410024,2.14721846292476,2.88088918909676,"002_S_1070"
2.69902998071911,1.92214456655308,1.26075491297124,2.10370650863896,1.68200467495889,1.65052711732455,1.7170013767162,1.60353814932759,1.81769527135438,2.70623204515,2.18734425383327,1.21287868866671,2.83080704334724,2.09692949304805,2.29707661641293,1.92592680095231,1.19158564922569,2.47677630368835,1.74732139919418,2.34424119641497,1.55801984059785,2.33631606124297,1.49855954272825,1.51650592310168,1.88852170190013,2.33441097059023,1.33734559248614,2.73165224697998,2.0404353138993,2.55411240139498,"002_S_1261"
3.15292402822112,2.43753208772252,1.96567746595959,2.52134520403626,2.10602700070677,1.80852295144013,2.15247425575408,2.21267050501801,2.83357850841532,2.49058717998308,2.37200275272074,1.67185098492157,2.60433726106672,2.15183111839781,2.71206931460207,2.06240757565329,1.98022907338172,2.85273625428852,2.62959995402572,3.40753220226852,1.94166494065459,2.58984101558885,1.6880044550749,1.79945613624576,2.62679752508876,2.53717209819781,1.67946781310839,2.52046725061014,2.24080798724061,2.87802573751022,"011_S_0002"
